"","X","trim","subTrim","condition","isOneOwner","mileage","year","color","displacement","fuel","state","region","soundSystem","wheelType","wheelSize","featureCount","price"
"5716",5716,"500","unsp","Used","f",204091,2001,"Beige","5.0 L","Gasoline","TN","ESC","unsp","Alloy","unsp",29,112860
"5717",5717,"500","unsp","Used","f",149288,2000,"Silver","5.0 L","Gasoline","FL","SoA","unsp","Alloy","unsp",71,111993.1640625
"5718",5718,"500","unsp","Used","f",113237,2003,"Silver","5.0 L","Gasoline","CT","New","Premium","Alloy","unsp",48,113145.7734375
"5719",5719,"430","unsp","Used","f",144993,2000,"Silver","4.3 L","Gasoline","OR","Pac","Bose","unsp","unsp",13,116751.515625
"5720",5720,"500","unsp","Used","f",70064,2005,"White","5.0 L","Gasoline","PA","Mid","Premium","Alloy","unsp",65,116274.3359375
"5721",5721,"unsp","unsp","New","f",13,2015,"Silver","4.7 L","Gasoline","NY","Mid","Premium","Alloy","unsp",76,112547.4375
"5722",5722,"550","unsp","New","f",10,2014,"White","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,114512.5390625
"5723",5723,"550","unsp","Used","f",78623,2007,"Silver","5.5 L","Gasoline","OR","Pac","Harman Kardon","Alloy","unsp",10,115773.5546875
"5724",5724,"550","unsp","New","f",11,2015,"Black","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,114394.734375
"5725",5725,"550","unsp","Used","t",13083,2011,"Gray","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",85,104505.28125
"5726",5726,"350","unsp","CPO","f",3926,2013,"Black","3.0 L","Diesel","KY","ESC","Harman Kardon","unsp","unsp",38,112998.9609375
"5727",5727,"63 AMG","unsp","CPO","f",48,2013,"Silver","5.5 L","Gasoline","CA","Pac","unsp","Premium","unsp",31,113959.4609375
"5728",5728,"63 AMG","unsp","New","f",3,2015,"unsp","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",97,114234.515625
"5729",5729,"550","unsp","New","f",11,2014,"Black","4.6 L","Gasoline","CA","Pac","Premium","unsp","unsp",64,114437.3046875
"5730",5730,"500","unsp","Used","f",72958,2003,"Black","5.0 L","Gasoline","CA","Pac","unsp","Alloy","unsp",59,112602.140625
"5731",5731,"550","unsp","Used","t",38251,2010,"Silver","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",1,115912.6953125
"5732",5732,"550","unsp","Used","f",60390,2010,"Gray","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",68,100895.3203125
"5733",5733,"550","unsp","New","f",8,2015,"White","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",66,118240.09375
"5734",5734,"500","unsp","Used","t",19233,2006,"Black","5.0 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",41,113741.703125
"5735",5735,"63 AMG","unsp","Used","f",46313,2009,"Black","6.3 L","Gasoline","NC","SoA","Harman Kardon","Alloy","unsp",82,112269.359375
"5736",5736,"550","unsp","Used","f",43644,2008,"Black","5.5 L","Gasoline","NJ","Mid","Harman Kardon","Alloy","unsp",92,118488.9921875
"5737",5737,"550","unsp","Used","f",94607,2011,"Gray","5.5 L","Gasoline","NJ","Mid","unsp","unsp","unsp",5,104406.9296875
"5738",5738,"550","unsp","New","f",8,2015,"Blue","4.6 L","Gasoline","CA","Pac","unsp","unsp","20",10,117537.328125
"5739",5739,"550","unsp","CPO","f",46730,2011,"Black","5.5 L","Gasoline","CO","Mtn","Premium","Alloy","unsp",76,116939.9296875
"5740",5740,"unsp","unsp","New","f",6,2013,"Black","3.0 L","Diesel","NY","Mid","unsp","unsp","unsp",2,112764.796875
"5741",5741,"550","unsp","New","f",12,2014,"Black","4.6 L","Gasoline","MA","New","unsp","unsp","unsp",54,117227.8984375
"5742",5742,"430","unsp","Used","f",131880,2000,"Silver","4.3 L","Gasoline","FL","SoA","unsp","unsp","unsp",5,117154.359375
"5743",5743,"550","unsp","CPO","f",27996,2012,"Gray","4.6 L","Gasoline","MA","New","unsp","unsp","unsp",13,105152.4140625
"5744",5744,"550","unsp","New","f",11,2014,"White","4.6 L","Gasoline","IL","ENC","unsp","unsp","unsp",0,114772.4375
"5745",5745,"550","unsp","Used","f",101462,2007,"White","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,115577.7734375
"5746",5746,"600","unsp","Used","f",29570,2007,"unsp","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",67,117276.921875
"5747",5747,"550","unsp","New","f",9,2014,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",1,115003.7109375
"5748",5748,"550","unsp","New","f",12,2015,"unsp","4.6 L","Gasoline","KY","ESC","Premium","Alloy","unsp",68,116864.6875
"5749",5749,"550","unsp","New","f",11,2014,"White","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",38,114512.5390625
"5750",5750,"550","unsp","New","f",6,2015,"Blue","4.6 L","Gasoline","CA","Pac","unsp","unsp","19",8,114223.8828125
"5751",5751,"550","unsp","New","f",19,2015,"Blue","4.7 L","Gasoline","NY","Mid","Premium","Alloy","unsp",85,114831.625
"5752",5752,"550","unsp","Used","t",46777,2008,"Black","5.5 L","Gasoline","OH","ENC","Premium","Alloy","unsp",78,115889.34375
"5753",5753,"550","unsp","New","f",10,2015,"White","4.6 L","Gasoline","CA","Pac","Premium","Alloy","unsp",66,115680.109375
"5754",5754,"550","unsp","New","f",10,2015,"Silver","4.6 L","Gasoline","CA","Pac","Premium","unsp","unsp",72,114437.3046875
"5755",5755,"63 AMG","unsp","New","f",1,2015,"Gray","5.5 L","Gasoline","NY","Mid","unsp","unsp","20",5,100390.15625
"5756",5756,"550","unsp","New","f",3,2015,"unsp","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",74,116624.4453125
"5757",5757,"550","unsp","New","f",11,2015,"Black","4.6 L","Gasoline","WA","Pac","Premium","Alloy","19",76,119267.46875
"5758",5758,"550","unsp","New","f",12,2014,"Black","4.6 L","Gasoline","MA","New","unsp","unsp","unsp",61,117227.8984375
"5759",5759,"550","unsp","New","f",12,2015,"Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","18",79,118851.7578125
"5760",5760,"500","unsp","Used","f",81271,2005,"Silver","5.0 L","Gasoline","NY","Mid","Bose","Alloy","unsp",59,111474.4453125
"5761",5761,"430","unsp","Used","f",106983,2005,"Gray","4.3 L","Gasoline","GA","SoA","unsp","Alloy","unsp",52,109401.15625
"5762",5762,"550","unsp","Used","f",64064,2007,"Black","5.5 L","Gasoline","NC","SoA","unsp","Alloy","unsp",50,117185.53125
"5763",5763,"550","unsp","New","f",2,2015,"Black","4.6 L","Gasoline","NY","Mid","unsp","unsp","20",13,119773.84375
"5764",5764,"550","unsp","Used","f",75595,2007,"Black","5.5 L","Gasoline","VA","SoA","Premium","Alloy","unsp",43,116838.828125
"5765",5765,"550","unsp","Used","f",48923,2011,"unsp","5.5 L","Gasoline","OH","ENC","Premium","Alloy","unsp",78,117599.15625
"5766",5766,"550","unsp","New","f",15,2015,"Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","18",77,118851.7578125
"5767",5767,"550","unsp","Used","t",27201,2012,"Silver","4.6 L","Gasoline","CT","New","unsp","Alloy","unsp",32,117342.9609375
"5768",5768,"550","unsp","Used","t",19295,2012,"Black","4.6 L","Gasoline","KY","ESC","Premium","Alloy","unsp",60,116017.78125
"5769",5769,"550","unsp","Used","f",52943,2008,"Gray","5.5 L","Gasoline","WV","SoA","Premium","Alloy","unsp",70,101361.0625
"5770",5770,"550","unsp","CPO","f",20222,2011,"Black","5.5 L","Gasoline","TX","WSC","unsp","Alloy","unsp",99,119940.6171875
"5771",5771,"63 AMG","unsp","New","f",2,2015,"Black","5.5 L","Gasoline","IN","ENC","unsp","Alloy","unsp",75,113222.6328125
"5772",5772,"600","unsp","Used","t",24899,2007,"White","5.5 L","Gasoline","FL","SoA","unsp","Alloy","unsp",15,113086.0625
"5773",5773,"550","unsp","New","f",2,2014,"Silver","4.6 L","Gasoline","IL","ENC","unsp","unsp","unsp",2,114654.6171875
"5774",5774,"430","unsp","Used","f",74405,2001,"White","4.3 L","Gasoline","FL","SoA","Premium","unsp","unsp",37,117456.6484375
"5775",5775,"63 AMG","unsp","Used","f",47221,2008,"White","6.3 L","Gasoline","NY","Mid","Premium","unsp","unsp",82,113099.4140625
"5776",5776,"550","unsp","New","f",5,2015,"Red","4.6 L","Gasoline","TX","WSC","unsp","unsp","unsp",1,117868.5625
"5777",5777,"550","unsp","Used","f",132250,2007,"Silver","5.5 L","Gasoline","GA","SoA","unsp","unsp","unsp",2,118930.6484375
"5778",5778,"550","unsp","New","f",16,2015,"Black","4.6 L","Gasoline","NV","Mtn","unsp","unsp","20",9,119077.703125
"5779",5779,"63 AMG","unsp","New","f",30,2015,"White","5.5 L","Gasoline","TX","WSC","unsp","Alloy","20",104,120367.8671875
"5780",5780,"550","unsp","New","f",11,2015,"White","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",48,114512.5390625
"5781",5781,"550","unsp","Used","f",79852,2007,"Silver","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",29,116093.6484375
"5782",5782,"420","unsp","Used","f",134874,1997,"Black","4.2 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,117359.5625
"5783",5783,"550","unsp","CPO","f",37806,2011,"Black","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",14,116068.9453125
"5784",5784,"500","unsp","Used","f",87579,2005,"Silver","5.0 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,111001.6015625
"5785",5785,"350","unsp","Used","f",49709,2006,"Black","3.7 L","Gasoline","AL","ESC","Bose","Premium","unsp",15,112389.7421875
"5786",5786,"500","unsp","Used","t",102447,1996,"White","5.0 L","Gasoline","WA","Pac","Bose","Alloy","16",45,114368.1015625
"5787",5787,"550","unsp","New","f",6,2014,"Blue","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",73,113937.75
"5788",5788,"550","unsp","Used","f",56402,2007,"White","5.5 L","Gasoline","SC","SoA","Harman Kardon","unsp","unsp",75,119248.7421875
"5789",5789,"430","unsp","Used","f",72202,2003,"White","4.3 L","Gasoline","SC","SoA","Bose","Alloy","17",41,122597.6953125
"5790",5790,"550","unsp","CPO","f",30556,2010,"Black","5.5 L","Gasoline","NY","Mid","unsp","Alloy","unsp",63,117074.25
"5791",5791,"400","Hybrid","Used","f",50725,2011,"Black","3.5 L","Hybrid","GA","SoA","Premium","Alloy","unsp",47,117871.53125
"5792",5792,"550","unsp","Used","f",57516,2011,"Black","5.5 L","Gasoline","NY","Mid","Harman Kardon","unsp","unsp",22,115760.171875
"5793",5793,"500","unsp","Used","f",96000,2004,"Blue","5.0 L","Gasoline","CO","Mtn","unsp","Alloy","unsp",51,111292.546875
"5794",5794,"400","Hybrid","CPO","f",10822,2011,"Green","3.5 L","Hybrid","VA","SoA","unsp","unsp","unsp",36,114595.6328125
"5795",5795,"550","unsp","New","f",18,2015,"Silver","4.7 L","Gasoline","CA","Pac","unsp","unsp","unsp",4,115003.7109375
"5796",5796,"550","unsp","Used","f",73243,2008,"White","5.5 L","Gasoline","MI","ENC","unsp","unsp","unsp",73,117194.265625
"5797",5797,"550","unsp","New","f",16,2014,"Black","4.6 L","Gasoline","PA","Mid","Premium","Alloy","unsp",70,121145.1171875
"5798",5798,"550","unsp","Used","f",43235,2008,"Red","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",20,116207.578125
"5799",5799,"600","unsp","New","f",9,2015,"Black","6.0 L","unsp","CA","Pac","unsp","unsp","unsp",23,113334.59375
"5800",5800,"550","unsp","New","f",45,2015,"Black","4.6 L","Gasoline","CA","Pac","Premium","Alloy","unsp",67,115550.546875
"5801",5801,"550","unsp","Used","f",80108,2007,"Gray","5.5 L","Gasoline","AL","ESC","unsp","unsp","unsp",62,101652.1015625
"5802",5802,"550","unsp","New","f",16,2015,"Black","4.6 L","Gasoline","TX","WSC","unsp","unsp","unsp",2,117729.9296875
"5803",5803,"500","unsp","Used","f",113548,2001,"Black","5.0 L","Gasoline","NY","Mid","Premium","Alloy","unsp",54,112192.796875
"5804",5804,"550","unsp","New","f",6,2015,"Silver","4.6 L","Gasoline","NY","Mid","unsp","unsp","18",3,115858.234375
"5805",5805,"550","unsp","Used","f",52000,2008,"Blue","5.5 L","Gasoline","MI","ENC","unsp","Alloy","unsp",58,116450.1328125
"5806",5806,"550","unsp","Used","t",29832,2010,"Black","5.5 L","Gasoline","FL","SoA","unsp","Alloy","unsp",62,116218.90625
"5807",5807,"550","unsp","Used","f",13783,2012,"Black","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",1,115459.96875
"5808",5808,"550","unsp","Used","f",47378,2012,"Black","4.6 L","Gasoline","GA","SoA","Harman Kardon","Alloy","unsp",60,119515.796875
"5809",5809,"550","unsp","New","f",45,2014,"White","4.6 L","Gasoline","IL","ENC","Premium","Alloy","unsp",70,115331.03125
"5810",5810,"550","unsp","Used","f",49577,2008,"Gray","5.5 L","Gasoline","MO","WNC","unsp","unsp","unsp",34,102546.0546875
"5811",5811,"430","unsp","Used","f",99018,2005,"Gray","4.3 L","Gasoline","NC","SoA","unsp","Alloy","17",47,107612.796875
"5812",5812,"63 AMG","unsp","CPO","t",23076,2011,"Black","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",81,115796.7265625
"5813",5813,"430","unsp","Used","f",102810,2003,"Black","4.3 L","Gasoline","VA","SoA","unsp","unsp","unsp",7,118144.8515625
"5814",5814,"500","unsp","Used","f",91020,2000,"Black","5.0 L","Gasoline","TX","WSC","Premium","unsp","unsp",32,113550.890625
"5815",5815,"550","unsp","Used","f",2200,2014,"Silver","4.6 L","Gasoline","IL","ENC","unsp","unsp","unsp",23,115719.8515625
"5816",5816,"550","unsp","New","f",18,2015,"Silver","4.6 L","Gasoline","TX","WSC","unsp","unsp","unsp",0,117729.9296875
"5817",5817,"55 AMG","unsp","Used","f",73810,2004,"Gray","5.4 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,101701.8359375
"5818",5818,"550","unsp","CPO","t",21275,2012,"Black","4.6 L","Gasoline","AL","ESC","unsp","unsp","unsp",81,115563.6015625
"5819",5819,"550","unsp","Used","t",29994,2012,"Silver","4.6 L","Gasoline","CA","Pac","Premium","unsp","unsp",2,115477.5234375
"5820",5820,"550","unsp","Used","f",35921,2012,"Gray","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,101392.21875
"5821",5821,"55 AMG","unsp","Used","f",84063,2002,"Black","5.4 L","Gasoline","OH","ENC","Premium","Alloy","unsp",63,113203.25
"5822",5822,"550","unsp","New","f",17,2015,"Black","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,114394.734375
"5823",5823,"550","unsp","Used","t",58306,2010,"Silver","5.5 L","Gasoline","GA","SoA","unsp","unsp","unsp",9,118774.3984375
"5824",5824,"430","unsp","Used","f",79629,2003,"unsp","4.3 L","Gasoline","ME","New","Bose","Alloy","17",61,120700.4609375
"5825",5825,"550","unsp","New","f",35,2015,"Silver","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",68,118110.53125
"5826",5826,"63 AMG","unsp","New","f",13,2015,"Black","5.5 L","Gasoline","NJ","Mid","Premium","Alloy","20",78,119025.2890625
"5827",5827,"550","unsp","Used","f",85617,2007,"Gray","5.5 L","Gasoline","GA","SoA","unsp","unsp","unsp",32,104635.7890625
"5828",5828,"550","unsp","Used","f",52628,2008,"Blue","5.5 L","Gasoline","FL","SoA","Harman Kardon","Alloy","unsp",76,114138.578125
"5829",5829,"550","unsp","Used","f",41833,2007,"Black","5.5 L","Gasoline","FL","SoA","Harman Kardon","Alloy","unsp",20,115484.671875
"5830",5830,"550","unsp","CPO","t",21469,2011,"Black","5.5 L","Gasoline","NJ","Mid","unsp","Alloy","unsp",57,119190.5625
"5831",5831,"63 AMG","unsp","New","f",6,2015,"Black","5.5 L","Gasoline","CA","Pac","unsp","unsp","20",72,116217.0546875
"5832",5832,"550","unsp","New","f",1,2014,"Silver","4.6 L","Gasoline","MI","ENC","unsp","unsp","unsp",9,116011.2109375
"5833",5833,"55 AMG","unsp","Used","f",111000,2004,"Black","5.4 L","Gasoline","GA","SoA","unsp","unsp","unsp",4,115774.6796875
"5834",5834,"550","unsp","CPO","f",22866,2012,"Black","4.6 L","Gasoline","ME","New","Premium","Alloy","unsp",79,117365.515625
"5835",5835,"550","unsp","Used","f",87435,2007,"unsp","5.5 L","Gasoline","NY","Mid","Premium","unsp","unsp",54,118234.5078125
"5836",5836,"550","unsp","CPO","f",18149,2013,"Black","4.6 L","Gasoline","TN","ESC","Harman Kardon","Alloy","unsp",70,115179.5703125
"5837",5837,"550","unsp","Used","f",74277,2007,"Black","5.5 L","Gasoline","TN","ESC","unsp","Alloy","unsp",44,116102.453125
"5838",5838,"550","unsp","New","f",20,2014,"Silver","4.6 L","Gasoline","AZ","Mtn","unsp","unsp","22",14,112008.8046875
"5839",5839,"550","unsp","CPO","f",34943,2011,"Black","5.5 L","Gasoline","GA","SoA","Harman Kardon","Alloy","unsp",64,119515.796875
"5840",5840,"550","unsp","Used","f",67535,2007,"Silver","5.5 L","Gasoline","NV","Mtn","Premium","Chrome","unsp",56,115719.703125
"5841",5841,"430","unsp","Used","f",150984,2002,"Silver","4.3 L","Gasoline","VA","SoA","unsp","unsp","unsp",12,118144.8515625
"5842",5842,"550","unsp","CPO","f",19925,2013,"Silver","4.6 L","Gasoline","PA","Mid","unsp","unsp","unsp",3,119576.78125
"5843",5843,"550","unsp","CPO","f",22260,2009,"White","5.5 L","Gasoline","OH","ENC","unsp","unsp","unsp",63,115837.671875
"5844",5844,"550","unsp","New","f",7,2014,"White","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",54,115419.078125
"5845",5845,"550","unsp","CPO","t",18334,2012,"Black","4.6 L","Gasoline","TN","ESC","Premium","Alloy","unsp",70,115324.359375
"5846",5846,"550","unsp","New","f",6,2014,"Silver","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",2,115301.2578125
"5847",5847,"550","unsp","New","f",10,2015,"White","4.6 L","Gasoline","GA","SoA","unsp","unsp","19",12,118617.9921875
"5848",5848,"550","unsp","New","f",2,2015,"Black","4.6 L","Gasoline","IN","ENC","Premium","unsp","unsp",75,114280.9140625
"5849",5849,"430","unsp","Used","f",80016,2003,"Gold","4.3 L","Gasoline","FL","SoA","Premium","Alloy","unsp",35,118918.5703125
"5850",5850,"550","unsp","New","f",55,2014,"Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",66,118110.53125
"5851",5851,"430","unsp","Used","f",136514,2001,"Gold","4.3 L","Gasoline","FL","SoA","Premium","Alloy","unsp",50,118918.5703125
"5852",5852,"550","unsp","CPO","f",31586,2013,"Gray","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",75,103876.015625
"5853",5853,"550","unsp","New","f",5,2015,"Black","4.6 L","Gasoline","NY","Mid","Premium","Alloy","unsp",68,116215.328125
"5854",5854,"550","unsp","Used","f",92664,2008,"Black","5.5 L","Gasoline","OR","Pac","Premium","Alloy","unsp",79,116264.640625
"5855",5855,"550","unsp","Used","t",48650,2011,"Gray","5.5 L","Gasoline","FL","SoA","Premium","Alloy","unsp",73,100569.296875
"5856",5856,"550","unsp","New","f",8,2015,"Blue","4.6 L","Gasoline","IL","ENC","unsp","unsp","19",12,113874.796875
"5857",5857,"550","unsp","New","f",1,2013,"White","4.6 L","Gasoline","FL","SoA","Premium","Alloy","unsp",62,115071.1328125
"5858",5858,"500","unsp","Used","f",102585,2005,"Beige","5.0 L","Gasoline","FL","SoA","unsp","unsp","unsp",52,110392.625
"5859",5859,"550","unsp","Used","f",158000,2008,"Gray","5.5 L","Gasoline","MA","New","unsp","Alloy","unsp",64,104098.9375
"5860",5860,"550","unsp","New","f",23,2015,"Black","4.6 L","Gasoline","MN","WNC","Premium","Alloy","20",61,125277.671875
"5861",5861,"550","unsp","Used","f",20000,2012,"Black","4.6 L","Gasoline","MD","SoA","Premium","Alloy","unsp",68,116563.8359375
"5862",5862,"500","unsp","Used","f",159977,2001,"Black","5.0 L","Gasoline","NJ","Mid","unsp","Alloy","unsp",20,114467.53125
"5863",5863,"550","unsp","Used","f",6328,2013,"White","4.6 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",63,118950.875
"5864",5864,"550","unsp","New","f",94,2015,"Silver","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","19",80,118790
"5865",5865,"550","unsp","New","f",6,2015,"Silver","4.6 L","Gasoline","CA","Pac","unsp","unsp","18",86,115560.671875
"5866",5866,"500","unsp","Used","t",96646,1996,"Black","5.0 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,110845.3515625
"5867",5867,"550","unsp","Used","f",104785,2007,"unsp","5.5 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",56,120451.953125
"5868",5868,"550","unsp","Used","f",93538,2008,"Gray","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","20",58,104759.0390625
"5869",5869,"550","unsp","CPO","f",34665,2011,"Black","5.5 L","Gasoline","NC","SoA","unsp","unsp","unsp",10,116925.5625
"5870",5870,"550","unsp","CPO","f",19055,2011,"Black","5.5 L","Gasoline","NY","Mid","unsp","unsp","unsp",1,116310.2109375
"5871",5871,"550","unsp","CPO","f",14153,2012,"unsp","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",2,117959.1640625
"5872",5872,"550","unsp","New","f",15,2015,"Silver","4.6 L","Gasoline","GA","SoA","Premium","Alloy","unsp",61,118972.6953125
"5873",5873,"550","unsp","Used","f",78796,2007,"White","5.5 L","Gasoline","GA","SoA","Premium","unsp","unsp",47,119278.6796875
"5874",5874,"550","unsp","Used","f",29182,2009,"White","5.5 L","Gasoline","FL","SoA","Premium","Alloy","unsp",39,116105.3359375
"5875",5875,"550","unsp","Used","f",89214,2008,"Black","5.5 L","Gasoline","TX","WSC","Harman Kardon","unsp","unsp",17,117781.1015625
