"","X","trim","subTrim","condition","isOneOwner","mileage","year","color","displacement","fuel","state","region","soundSystem","wheelType","wheelSize","featureCount","price"
"13239",23557,"550","unsp","New","f",7,2015,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","18",89,119665
"13240",23558,"550","unsp","New","f",93,2015,"White","4.6 L","Gasoline","GA","SoA","Harman Kardon","unsp","unsp",52,110700
"13241",23562,"550","unsp","New","f",10,2014,"Black","4.6 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,112960
"13242",23563,"550","unsp","New","f",5,2014,"Black","4.6 L","Gasoline","CA","Pac","Premium","unsp","unsp",65,116475
"13244",23569,"550","unsp","New","f",6,2015,"Silver","4.6 L","Gasoline","FL","SoA","Premium","Alloy","unsp",68,105875
"13245",23572,"550","unsp","New","f",25,2014,"Blue","4.6 L","Gasoline","HI","Pac","Premium","Alloy","unsp",64,102625
"13247",23575,"550","unsp","New","f",10,2015,"Black","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",0,109765
"13248",23578,"550","unsp","New","f",14,2015,"Black","4.6 L","Gasoline","NC","SoA","unsp","unsp","unsp",1,115555
"13249",23580,"550","unsp","New","f",13,2015,"Black","4.6 L","Gasoline","FL","SoA","Premium","Alloy","unsp",59,108505
"13251",23586,"550","unsp","New","f",24,2015,"Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",67,115565
"13252",23587,"550","unsp","New","f",5,2015,"Black","4.6 L","Gasoline","ID","Mtn","Premium","Alloy","unsp",66,129315
"13253",23588,"550","unsp","New","f",14,2015,"White","4.6 L","Gasoline","NJ","Mid","unsp","unsp","19",4,110190
"13254",23590,"550","unsp","New","f",5,2015,"Silver","4.6 L","Gasoline","NY","Mid","Premium","Alloy","unsp",68,112265
"13256",23593,"550","unsp","New","f",6,2015,"Black","4.6 L","Gasoline","NY","Mid","unsp","unsp","19",4,115565
"13257",23594,"550","unsp","New","f",7,2015,"Black","4.6 L","Gasoline","OK","WSC","Premium","Alloy","unsp",67,112425
"13258",23595,"550","unsp","New","f",55,2015,"Black","4.6 L","Gasoline","MA","New","unsp","Alloy","18",107,108815
"13259",23596,"550","unsp","New","f",5,2015,"Black","4.6 L","Gasoline","NY","Mid","Premium","Alloy","unsp",69,114415
"13260",23600,"550","unsp","New","f",10,2015,"Black","4.6 L","Gasoline","NY","Mid","Premium","Alloy","unsp",57,117945
"13261",23601,"550","unsp","New","f",9,2015,"Black","4.6 L","Gasoline","TX","WSC","unsp","unsp","unsp",4,126825
"13263",23606,"550","unsp","New","f",6,2015,"Black","4.6 L","Gasoline","IL","ENC","Premium","Alloy","unsp",66,117790
"13264",23609,"550","unsp","New","f",21,2015,"White","4.6 L","Gasoline","MA","New","unsp","unsp","19",17,118380
"13266",23611,"550","unsp","New","f",8,2014,"Silver","4.6 L","Gasoline","PA","Mid","Premium","Alloy","unsp",56,105885
"13267",23613,"550","unsp","New","f",14,2015,"Black","4.6 L","Gasoline","WI","ENC","unsp","unsp","unsp",4,120305
"13268",23616,"550","unsp","New","f",6,2015,"White","4.6 L","Gasoline","NY","Mid","unsp","unsp","18",82,108940
"13269",23618,"550","unsp","New","f",10,2015,"Silver","4.6 L","Gasoline","NY","Mid","Premium","Alloy","unsp",58,110935
"13271",23623,"550","unsp","New","f",10,2015,"Black","4.6 L","Gasoline","PA","Mid","Premium","Alloy","unsp",66,105925
"13272",23624,"550","unsp","New","f",43,2015,"Silver","4.6 L","Gasoline","CO","Mtn","Premium","Alloy","unsp",68,113735
"13274",23629,"550","unsp","New","f",13,2014,"Silver","4.6 L","Gasoline","NJ","Mid","unsp","unsp","unsp",0,106415
"13275",23632,"550","unsp","New","f",15,2015,"White","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","19",78,108530
"13277",23634,"550","unsp","New","f",8,2015,"Black","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",73,110140
"13279",23636,"550","unsp","New","f",10,2015,"White","4.6 L","Gasoline","NY","Mid","Premium","unsp","unsp",74,108940
"13281",23641,"550","unsp","New","f",25,2014,"Black","4.6 L","Gasoline","NJ","Mid","Premium","unsp","unsp",66,124795
"13282",23642,"550","unsp","New","f",8,2014,"Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",65,105745
"13283",23643,"550","unsp","New","f",12,2014,"Black","4.6 L","Gasoline","CO","Mtn","unsp","unsp","unsp",64,107225
"13285",23649,"550","unsp","New","f",6,2015,"Blue","4.6 L","Gasoline","NY","Mid","unsp","unsp","19",3,109895
"13287",23654,"550","unsp","New","f",6,2015,"White","4.6 L","Gasoline","NY","Mid","unsp","unsp","18",79,113660
"13290",23659,"550","unsp","New","f",2,2015,"Black","4.6 L","Gasoline","IN","ENC","Premium","unsp","unsp",77,113275
"13291",23660,"550","unsp","New","f",10,2014,"Blue","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",64,110025
"13292",23661,"550","unsp","New","f",10,2014,"Black","4.6 L","Gasoline","WI","ENC","unsp","unsp","unsp",54,113015
"13293",23662,"550","unsp","New","f",23,2014,"Black","4.6 L","Gasoline","NH","New","unsp","unsp","unsp",59,114995
"13294",23665,"550","unsp","New","f",71,2015,"Silver","4.6 L","Gasoline","CO","Mtn","unsp","unsp","19",21,124365
"13295",23666,"550","unsp","New","f",14,2015,"Silver","4.6 L","Gasoline","NJ","Mid","unsp","unsp","20",5,111245
"13296",23669,"550","unsp","New","f",10,2015,"Black","4.6 L","Gasoline","OH","ENC","Premium","Alloy","unsp",68,116055
"13298",23672,"550","unsp","New","f",8,2014,"White","4.6 L","Gasoline","PA","Mid","Premium","Alloy","unsp",70,107880
"13299",23675,"550","unsp","New","f",7,2015,"Silver","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",66,115065
"13301",23678,"550","unsp","New","f",9,2015,"Blue","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",74,105345
"13302",23679,"550","unsp","New","f",6,2015,"White","4.6 L","Gasoline","NY","Mid","unsp","unsp","unsp",30,123985
"13304",23682,"550","unsp","New","f",16,2015,"Black","4.6 L","Gasoline","NY","Mid","unsp","unsp","18",5,108290
"13305",23683,"550","unsp","New","f",8,2015,"unsp","4.6 L","Gasoline","IL","ENC","unsp","unsp","unsp",0,112510
"13306",23686,"550","unsp","New","f",8,2015,"Blue","4.6 L","Gasoline","CO","Mtn","Premium","Alloy","unsp",68,116125
"13309",23692,"550","unsp","New","f",24,2014,"Blue","4.6 L","Gasoline","MI","ENC","Premium","Alloy","unsp",49,105885
"13310",23695,"550","unsp","New","f",5,2015,"Black","4.6 L","Gasoline","NY","Mid","Premium","unsp","unsp",74,108555
"13312",23701,"63 AMG","unsp","New","f",10,2015,"Blue","5.5 L","Gasoline","FL","SoA","unsp","Alloy","20",64,179225
"13313",23703,"550","unsp","New","f",41,2015,"Silver","4.7 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",77,139065
"13314",23704,"550","unsp","New","f",31,2015,"Black","4.7 L","Gasoline","DE","SoA","Premium","Alloy","unsp",76,138265
"13315",23707,"550","unsp","New","f",22,2015,"Gray","4.7 L","Gasoline","NY","Mid","Premium","Alloy","unsp",70,134625
"13316",23708,"550","unsp","New","f",25,2015,"Silver","4.7 L","Gasoline","NY","Mid","unsp","unsp","19",4,138265
"13317",23709,"550","unsp","New","f",37,2015,"unsp","4.7 L","Gasoline","NJ","Mid","Premium","Alloy","19",74,135015
"13318",23711,"550","unsp","New","f",47,2015,"Black","4.7 L","Gasoline","CA","Pac","unsp","unsp","19",97,128885
"13319",23712,"320","unsp","Used","f",126765,1995,"unsp","3.2 L","Gasoline","TX","WSC","unsp","Alloy","unsp",28,3595
"13321",23714,"420","unsp","Used","f",128155,1995,"Black","4.2 L","Gasoline","MN","WNC","unsp","Alloy","unsp",22,3995
"13322",23720,"350","unsp","Used","f",117119,2006,"Black","3.7 L","Gasoline","FL","SoA","Bose","Alloy","17",90,11980
"13323",23721,"350","unsp","Used","f",83649,2006,"Black","3.7 L","Gasoline","CA","Pac","Bose","unsp","17",69,12989
"13324",23726,"430","unsp","Used","f",95000,2003,"Gray","4.3 L","Gasoline","CA","Pac","Premium","unsp","unsp",36,7450
"13325",23728,"430","unsp","Used","t",164484,2004,"Silver","4.3 L","Gasoline","TN","ESC","Premium","unsp","unsp",38,8995
"13326",23730,"430","unsp","Used","f",64208,2003,"Silver","4.3 L","Gasoline","CA","Pac","Bose","Alloy","unsp",71,11981
"13327",23733,"430","unsp","Used","f",68535,2004,"Silver","4.3 L","Gasoline","PA","Mid","Premium","Alloy","unsp",18,14999
"13328",23736,"430","unsp","Used","f",76615,2002,"White","4.3 L","Gasoline","NY","Mid","Premium","Alloy","unsp",39,12999
"13329",23737,"430","unsp","Used","f",109448,2003,"Black","4.3 L","Gasoline","NC","SoA","Bose","Alloy","17",45,9988
"13330",23738,"430","unsp","Used","f",67187,2003,"Silver","4.3 L","Gasoline","FL","SoA","Bose","Alloy","17",51,10980
"13331",23739,"430","unsp","Used","f",124525,2006,"Silver","4.3 L","Gasoline","NC","SoA","unsp","Alloy","unsp",53,11988
"13332",23740,"430","unsp","Used","f",95478,2006,"White","4.3 L","Gasoline","TX","WSC","unsp","unsp","unsp",16,11995
"13333",23741,"430","unsp","Used","f",109525,2006,"unsp","4.3 L","Gasoline","FL","SoA","Premium","Alloy","unsp",56,9999
"13334",23744,"430","unsp","Used","f",131876,2003,"Black","4.3 L","Gasoline","FL","SoA","Premium","Alloy","unsp",18,8488
"13335",23745,"430","unsp","Used","f",122771,2003,"Black","4.3 L","Gasoline","CA","Pac","unsp","Alloy","unsp",48,10995
"13336",23747,"430","unsp","Used","f",70757,2004,"Blue","4.3 L","Gasoline","GA","SoA","Premium","unsp","unsp",33,14930
"13339",23751,"430","unsp","Used","f",61181,2001,"Silver","4.3 L","Gasoline","CA","Pac","Bose","Alloy","unsp",13,11415
"13341",23754,"430","unsp","Used","f",99561,2002,"Black","4.3 L","Gasoline","NV","Mtn","unsp","Alloy","unsp",56,7499
"13342",23755,"430","unsp","Used","f",150500,2004,"Silver","4.3 L","Gasoline","AZ","Mtn","unsp","unsp","unsp",9,7495
"13343",23760,"55 AMG","unsp","Used","f",102297,2004,"Black","5.4 L","Gasoline","TX","WSC","Bose","unsp","unsp",5,12995
"13346",23763,"500","unsp","Used","f",64599,2002,"Gold","5.0 L","Gasoline","TX","WSC","unsp","unsp","unsp",0,9981
"13347",23767,"500","unsp","Used","f",153140,2001,"Silver","5.0 L","Gasoline","CA","Pac","Premium","Alloy","unsp",39,4500
"13348",23769,"500","unsp","Used","f",92578,2002,"Black","5.0 L","Gasoline","TX","WSC","unsp","Alloy","unsp",50,12765
"13349",23770,"500","unsp","Used","f",99000,2005,"Gray","5.0 L","Gasoline","TX","WSC","Bose","Alloy","unsp",31,10999
"13353",23774,"500","unsp","Used","f",103962,2002,"Black","5.0 L","Gasoline","TX","WSC","unsp","unsp","unsp",0,10995
"13355",23777,"500","unsp","Used","f",121649,2006,"Gray","5.0 L","Gasoline","SC","SoA","Bose","Alloy","unsp",55,13495
"13356",23778,"500","unsp","Used","t",66281,2000,"unsp","5.0 L","Gasoline","TN","ESC","Premium","Alloy","unsp",51,14805
"13357",23779,"500","unsp","Used","f",131643,2000,"Silver","5.0 L","Gasoline","TX","WSC","unsp","unsp","unsp",9,6995
"13358",23782,"500","unsp","Used","f",98938,2006,"Gray","5.0 L","Gasoline","CA","Pac","Bose","unsp","17",90,16995
"13359",23784,"500","unsp","Used","f",75862,2004,"White","5.0 L","Gasoline","VA","SoA","Premium","unsp","unsp",37,11985
"13360",23786,"500","unsp","Used","t",93307,2004,"Gray","5.0 L","Gasoline","GA","SoA","Bose","Alloy","17",65,12788
"13361",23788,"500","unsp","Used","f",109000,2006,"Black","5.0 L","Gasoline","TX","WSC","unsp","unsp","unsp",14,10890
"13363",23792,"500","unsp","Used","f",61063,2003,"Silver","5.0 L","Gasoline","FL","SoA","unsp","unsp","unsp",1,14997
"13364",23796,"500","unsp","Used","f",89008,2001,"Silver","5.0 L","Gasoline","WA","Pac","Bose","Premium","unsp",21,9995
"13365",23799,"500","unsp","Used","f",85799,2000,"Black","5.0 L","Gasoline","MD","SoA","unsp","Alloy","unsp",58,5999
"13366",23802,"500","unsp","Used","f",90455,2000,"Black","5.0 L","Gasoline","GA","SoA","unsp","unsp","unsp",12,9900
"13367",23803,"500","unsp","Used","f",140104,2001,"Black","5.0 L","Gasoline","NC","SoA","unsp","unsp","unsp",42,11840
"13369",23805,"500","unsp","Used","f",136744,2000,"Black","5.0 L","Gasoline","IN","ENC","unsp","Alloy","unsp",20,5900
"13371",23810,"600","unsp","Used","f",119515,2001,"Black","5.8 L","Gasoline","OH","ENC","unsp","Alloy","unsp",20,9900
"13372",23813,"430","unsp","Used","f",144015,2004,"Silver","4.3 L","Gasoline","MI","ENC","Harman Kardon","Alloy","unsp",72,8990
"13373",23814,"430","unsp","Used","f",119403,2004,"Black","4.3 L","Gasoline","WA","Pac","Bose","Alloy","unsp",29,11995
"13374",23815,"430","unsp","Used","f",97850,2004,"Black","4.3 L","Gasoline","NY","Mid","unsp","unsp","unsp",57,7995
"13375",23816,"430","unsp","Used","f",98925,2004,"Black","4.3 L","Gasoline","NJ","Mid","Bose","Alloy","17",46,8995
"13376",23817,"430","unsp","Used","t",137884,2005,"Black","4.3 L","Gasoline","MA","New","Premium","Alloy","unsp",58,10988
"13377",23819,"430","unsp","Used","f",90790,2006,"Black","4.3 L","Gasoline","CA","Pac","unsp","Premium","unsp",20,12999
"13378",23820,"500","unsp","Used","f",109586,2003,"Black","5.0 L","Gasoline","WA","Pac","Bose","Alloy","unsp",21,9995
"13380",23822,"500","unsp","Used","f",126500,2004,"Black","5.0 L","Gasoline","NJ","Mid","unsp","unsp","unsp",0,5000
"13382",23825,"550","unsp","Used","f",39912,2007,"Black","5.5 L","Gasoline","TN","ESC","unsp","unsp","unsp",64,27523
"13383",23826,"550","unsp","Used","f",99813,2007,"Gray","5.5 L","Gasoline","FL","SoA","Premium","unsp","unsp",34,19900
"13384",23827,"550","unsp","Used","f",90492,2007,"Silver","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",5,24995
"13386",23829,"550","unsp","Used","f",61150,2007,"Gray","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",1,25291
"13387",23831,"550","unsp","Used","f",90641,2007,"Gray","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",21,23993
"13388",23832,"550","unsp","Used","f",131403,2007,"Gray","5.5 L","Gasoline","IL","ENC","unsp","Alloy","unsp",50,16950
"13389",23833,"550","unsp","Used","f",72628,2007,"White","5.5 L","Gasoline","MA","New","Premium","Alloy","unsp",60,29995
"13390",23835,"550","unsp","Used","f",133362,2007,"Black","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",19,24995
"13391",23837,"550","unsp","Used","f",68533,2007,"unsp","5.5 L","Gasoline","FL","SoA","Harman Kardon","unsp","unsp",33,29991
"13393",23840,"550","unsp","Used","f",39298,2007,"White","5.5 L","Gasoline","FL","SoA","Premium","unsp","unsp",34,42500
"13395",23844,"550","unsp","Used","f",86693,2007,"Silver","5.5 L","Gasoline","TN","ESC","Harman Kardon","Alloy","unsp",65,23484
"13396",23845,"550","unsp","Used","f",47471,2007,"Gray","5.5 L","Gasoline","OH","ENC","Harman Kardon","unsp","unsp",78,29995
"13397",23846,"550","unsp","Used","f",75005,2007,"Gray","5.5 L","Gasoline","VA","SoA","unsp","Alloy","unsp",54,25900
"13398",23847,"550","unsp","Used","t",71992,2007,"Gray","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",51,28900
"13399",23849,"550","unsp","Used","f",86000,2007,"Silver","5.5 L","Gasoline","GA","SoA","unsp","Alloy","unsp",44,25999
"13400",23850,"550","unsp","Used","f",18652,2007,"Black","5.5 L","Gasoline","TX","WSC","unsp","unsp","unsp",0,39991
"13401",23854,"550","unsp","Used","f",105698,2007,"White","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",15,13900
"13402",23855,"550","unsp","Used","t",83748,2007,"White","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,26986
"13403",23857,"550","unsp","Used","f",113504,2008,"Black","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","18",57,22995
"13404",23859,"550","unsp","Used","t",64119,2007,"Silver","5.5 L","Gasoline","WV","SoA","Premium","Alloy","unsp",56,24919
"13405",23860,"550","unsp","Used","t",85980,2008,"Black","5.5 L","Gasoline","GA","SoA","unsp","unsp","unsp",0,31999
"13406",23863,"550","unsp","Used","f",82074,2007,"Black","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",62,25800
"13407",23865,"550","unsp","Used","f",81148,2007,"White","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",49,27888
"13408",23866,"550","unsp","Used","f",102635,2007,"Silver","5.5 L","Gasoline","TX","WSC","Premium","Alloy","unsp",39,19995
"13410",23870,"550","unsp","Used","f",72331,2008,"unsp","5.5 L","Gasoline","CA","Pac","Premium","Premium","unsp",44,25995
"13412",23873,"550","unsp","Used","f",67147,2007,"Black","5.5 L","Gasoline","CA","Pac","Premium","Alloy","unsp",44,28999
"13414",23877,"550","unsp","Used","f",106497,2007,"White","5.5 L","Gasoline","NY","Mid","Harman Kardon","Alloy","unsp",61,22993
"13417",23882,"550","unsp","Used","f",75501,2009,"unsp","5.5 L","Gasoline","FL","SoA","unsp","Chrome","unsp",2,39500
"13418",23883,"550","unsp","Used","f",50986,2009,"Silver","5.5 L","Gasoline","CA","Pac","Premium","unsp","unsp",39,41999
"13419",23885,"600","unsp","Used","f",69560,2007,"unsp","5.5 L","Gasoline","TX","WSC","unsp","unsp","unsp",37,27799
"13420",23886,"600","unsp","Used","f",78335,2007,"Silver","5.5 L","Gasoline","TX","WSC","Premium","unsp","unsp",44,34980
"13422",23890,"63 AMG","unsp","Used","f",38973,2008,"Black","6.3 L","Gasoline","PA","Mid","Harman Kardon","Premium","unsp",31,46125
"13423",23891,"63 AMG","unsp","Used","f",101304,2008,"Gray","6.3 L","Gasoline","PA","Mid","unsp","Alloy","unsp",53,34500
"13424",23892,"63 AMG","unsp","Used","f",71067,2008,"Gray","6.3 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",68,37987
"13425",23893,"65 AMG","unsp","Used","f",35092,2008,"Black","6.0 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,64888
"13426",23894,"550","unsp","Used","t",43565,2010,"Black","5.5 L","Gasoline","TX","WSC","Harman Kardon","unsp","unsp",60,43888
"13427",23896,"550","unsp","Used","t",47511,2010,"Silver","5.5 L","Gasoline","AL","ESC","unsp","unsp","unsp",54,43900
"13428",23897,"550","unsp","Used","t",12722,2010,"White","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",76,47450
"13431",23901,"550","unsp","CPO","f",37548,2010,"Black","5.5 L","Gasoline","TX","WSC","Harman Kardon","unsp","unsp",60,49888
"13432",23903,"550","unsp","Used","t",35403,2010,"Black","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",39,44991
"13433",23906,"550","unsp","Used","f",28097,2011,"Silver","5.5 L","Gasoline","CA","Pac","Harman Kardon","Premium","unsp",34,54888
"13434",23908,"550","unsp","Used","f",18890,2011,"Gray","5.5 L","Gasoline","TX","WSC","Premium","Alloy","unsp",51,50995
"13435",23909,"550","unsp","Used","t",26883,2011,"White","5.5 L","Gasoline","TN","ESC","unsp","unsp","unsp",0,53908
"13437",23911,"550","unsp","CPO","f",38000,2011,"Black","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",5,44994
"13438",23915,"550","unsp","Used","f",41328,2010,"Gray","5.5 L","Gasoline","CA","Pac","Harman Kardon","unsp","unsp",93,39995
"13439",23917,"550","unsp","Used","f",42422,2011,"White","5.5 L","Gasoline","FL","SoA","unsp","Alloy","unsp",63,47950
"13440",23919,"550","unsp","Used","t",85110,2010,"Black","5.5 L","Gasoline","CA","Pac","Premium","Alloy","unsp",66,33980
"13441",23920,"550","unsp","CPO","t",37840,2010,"Blue","5.5 L","Gasoline","KY","ESC","Premium","Alloy","unsp",77,48991
"13442",23921,"550","unsp","Used","f",31650,2012,"Silver","4.6 L","Gasoline","AL","ESC","Premium","Alloy","unsp",67,59888
"13444",23923,"550","unsp","CPO","f",6108,2013,"Silver","4.6 L","Gasoline","AR","WSC","unsp","Alloy","unsp",3,67870
"13445",23929,"550","unsp","Used","f",29675,2013,"Gray","4.6 L","Gasoline","FL","SoA","Premium","Alloy","unsp",73,66792
"13446",23930,"550","unsp","CPO","f",16387,2013,"White","4.6 L","Gasoline","AZ","Mtn","Harman Kardon","Alloy","unsp",82,65888
"13447",23934,"550","unsp","Used","t",34005,2012,"Black","4.6 L","Gasoline","NC","SoA","unsp","unsp","unsp",53,59988
"13449",23937,"550","unsp","Used","t",32136,2012,"Silver","4.6 L","Gasoline","CA","Pac","Premium","Alloy","unsp",70,49900
"13450",23940,"550","unsp","CPO","t",37044,2013,"White","4.6 L","Gasoline","TX","WSC","unsp","unsp","unsp",67,62582
"13451",23942,"550","unsp","Used","f",12060,2013,"White","4.6 L","Gasoline","TN","ESC","Harman Kardon","Alloy","unsp",66,75471
"13452",23943,"550","unsp","CPO","t",19658,2013,"White","4.6 L","Gasoline","CA","Pac","Premium","Alloy","unsp",70,61995
"13453",23944,"550","unsp","CPO","f",8233,2013,"Black","4.6 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",70,82991
"13454",23945,"550","unsp","Used","t",11494,2012,"Gray","4.6 L","Gasoline","TX","WSC","unsp","unsp","unsp",0,64991
"13455",23946,"550","unsp","CPO","f",29453,2013,"White","4.6 L","Gasoline","TN","ESC","Premium","Alloy","unsp",79,68471
"13456",23947,"550","unsp","Used","f",7572,2013,"Black","4.6 L","Gasoline","FL","SoA","Harman Kardon","Alloy","unsp",74,69500
