,trim,subTrim,condition,isOneOwner,mileage,year,color,displacement,fuel,state,region,soundSystem,wheelType,wheelSize,featureCount
4881,550,unsp,New,f,10,2015,Black,4.6 L,Gasoline,PA,Mid,Premium,unsp,unsp,74
4882,550,unsp,CPO,t,29804,2013,Gray,4.6 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,77
4883,550,unsp,Used,t,8804,2013,White,4.6 L,Gasoline,GA,SoA,unsp,unsp,unsp,4
4884,550,unsp,Used,f,148997,2007,Black,5.5 L,Gasoline,TN,ESC,Premium,Alloy,unsp,34
4885,550,unsp,New,f,11,2014,Black,4.6 L,Gasoline,OK,WSC,unsp,unsp,unsp,3
4886,400,Hybrid,Used,f,100544,2010,Gray,3.5 L,Hybrid,TX,WSC,Harman Kardon,Alloy,unsp,77
4887,600,unsp,New,f,10,2015,Black,6.0 L,Gasoline,GA,SoA,Harman Kardon,Alloy,19,65
4888,55 AMG,unsp,Used,f,77564,2003,Silver,5.4 L,Gasoline,GA,SoA,Bose,Alloy,unsp,15
4889,550,unsp,Used,f,108478,2008,Black,5.5 L,Gasoline,LA,WSC,Premium,Alloy,unsp,61
4890,350,unsp,Used,t,34700,2012,Black,3.0 L,Diesel,CA,Pac,Premium,unsp,unsp,45
4891,550,unsp,New,f,10,2014,Silver,4.6 L,Gasoline,NH,New,unsp,unsp,unsp,47
4892,550,unsp,New,f,12,2014,unsp,4.6 L,Gasoline,FL,SoA,unsp,unsp,unsp,0
4893,63 AMG,unsp,Used,f,1371,2014,White,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,49
4894,500,unsp,Used,f,37607,2006,Black,5.0 L,Gasoline,ME,New,Bose,unsp,unsp,4
4895,550,unsp,Used,t,25962,2012,Blue,4.6 L,Gasoline,OH,ENC,Harman Kardon,Alloy,unsp,78
4896,500,unsp,Used,f,140850,2001,Black,5.0 L,Gasoline,GA,SoA,unsp,Alloy,unsp,24
4897,500,unsp,Used,t,68952,2004,Gold,5.0 L,Gasoline,FL,SoA,Premium,Alloy,unsp,57
4898,550,unsp,CPO,t,15818,2013,Black,4.6 L,Gasoline,NY,Mid,Premium,Alloy,unsp,81
4899,400,Hybrid,Used,f,31130,2010,Silver,3.5 L,Hybrid,CA,Pac,Premium,Alloy,unsp,61
4900,63 AMG,unsp,Used,f,34394,2008,unsp,6.3 L,Gasoline,AZ,Mtn,Premium,Alloy,unsp,64
4901,500,unsp,Used,f,52075,2006,Black,5.0 L,Gasoline,FL,SoA,unsp,Alloy,unsp,64
4902,550,unsp,New,f,11,2015,Silver,4.6 L,Gasoline,PA,Mid,Premium,Alloy,unsp,66
4903,500,unsp,Used,f,71456,2006,Silver,5.0 L,Gasoline,TN,ESC,Premium,Alloy,unsp,40
4904,550,unsp,CPO,t,36045,2012,Black,4.6 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,86
4905,500,unsp,Used,f,84389,2002,Gray,5.0 L,Gasoline,TX,WSC,unsp,unsp,unsp,1
4906,550,unsp,CPO,f,7583,2012,White,4.6 L,Gasoline,NJ,Mid,Harman Kardon,Alloy,unsp,77
4907,550,unsp,Used,f,29350,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,74
4908,550,unsp,Used,f,62767,2009,Black,5.5 L,Gasoline,MD,SoA,unsp,unsp,unsp,43
4909,550,unsp,Used,f,91938,2008,White,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,40
4910,430,unsp,Used,f,131133,2002,unsp,4.3 L,Gasoline,OR,Pac,Bose,Alloy,16,37
4911,550,unsp,Used,f,82860,2007,White,5.5 L,Gasoline,GA,SoA,unsp,unsp,unsp,0
4912,550,unsp,Used,f,103199,2008,Gray,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0
4913,550,unsp,New,f,21,2015,Silver,4.6 L,Gasoline,IL,ENC,unsp,unsp,18,83
4914,550,unsp,Used,f,89734,2007,Black,5.5 L,Gasoline,MA,New,Harman Kardon,Alloy,unsp,65
4915,550,unsp,New,f,18,2015,Black,4.7 L,Gasoline,TX,WSC,unsp,unsp,unsp,2
4916,550,unsp,New,f,10,2015,unsp,4.6 L,Gasoline,CO,Mtn,Premium,unsp,unsp,74
4917,550,unsp,New,f,8,2015,Black,4.6 L,Gasoline,PA,Mid,Premium,Alloy,unsp,56
4918,63 AMG,unsp,Used,f,34672,2010,White,6.3 L,Gasoline,AZ,Mtn,Premium,unsp,unsp,23
4919,63 AMG,unsp,New,f,5,2015,Black,5.5 L,Gasoline,TX,WSC,unsp,unsp,20,80
4920,420,unsp,Used,f,89000,1994,Black,4.2 L,Gasoline,NY,Mid,Premium,Alloy,unsp,28
4921,550,unsp,CPO,f,18753,2011,Silver,5.5 L,Gasoline,NH,New,Bang Olufsen,unsp,unsp,59
4922,500,unsp,Used,f,125831,2003,Black,5.0 L,Gasoline,FL,SoA,Premium,Alloy,unsp,7
4923,550,unsp,New,f,4,2015,Black,4.6 L,Gasoline,NC,SoA,Premium,unsp,unsp,77
4924,550,unsp,New,f,20,2015,Black,4.6 L,Gasoline,IL,ENC,unsp,unsp,18,81
4925,550,unsp,CPO,t,24590,2012,Red,4.6 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,66
4926,550,unsp,Used,f,21052,2013,Black,4.6 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,74
4927,430,unsp,Used,f,197193,2000,White,4.3 L,Gasoline,CA,Pac,Bose,unsp,unsp,11
4928,550,unsp,Used,f,23496,2007,White,5.5 L,Gasoline,TX,WSC,Premium,Alloy,unsp,52
4929,550,unsp,New,f,5,2015,Black,4.6 L,Gasoline,NY,Mid,Premium,Alloy,unsp,68
4930,550,unsp,New,f,10,2015,Black,4.6 L,Gasoline,FL,SoA,Premium,unsp,unsp,76
4931,550,unsp,CPO,f,4467,2012,Silver,4.6 L,Gasoline,FL,SoA,unsp,Alloy,unsp,70
4932,500,unsp,Used,f,64194,2002,Black,5.0 L,Gasoline,NC,SoA,unsp,unsp,unsp,4
4933,550,unsp,New,f,11,2015,White,4.6 L,Gasoline,MO,WNC,unsp,Alloy,18,64
4934,430,unsp,Used,f,61056,2002,Silver,4.3 L,Gasoline,VA,SoA,Premium,Alloy,unsp,61
4935,500,unsp,Used,f,106393,2006,Black,5.0 L,Gasoline,LA,WSC,unsp,Alloy,unsp,46
4936,63 AMG,unsp,CPO,f,11970,2009,Silver,6.3 L,Gasoline,PA,Mid,Premium,Alloy,unsp,49
4937,550,unsp,New,f,6,2015,Black,4.6 L,Gasoline,CA,Pac,unsp,unsp,19,19
4938,550,unsp,New,f,61,2015,White,4.7 L,Gasoline,KS,WNC,unsp,unsp,unsp,0
4939,550,unsp,New,f,10,2015,unsp,4.6 L,Gasoline,NY,Mid,Premium,Alloy,unsp,59
4940,550,unsp,Used,t,53059,2007,Silver,5.5 L,Gasoline,MI,ENC,Bose,Alloy,unsp,28
4941,550,unsp,Used,f,49522,2007,unsp,5.5 L,Gasoline,NJ,Mid,Harman Kardon,Alloy,unsp,79
4942,550,unsp,New,f,12,2015,Black,4.6 L,Gasoline,MA,New,Premium,unsp,unsp,74
4943,550,unsp,Used,f,106111,2008,White,5.5 L,Gasoline,NV,Mtn,Premium,Alloy,unsp,42
4944,550,unsp,New,f,1,2015,Silver,4.6 L,Gasoline,PA,Mid,unsp,unsp,unsp,1
4945,550,unsp,New,f,56,2014,Gray,4.6 L,Gasoline,CA,Pac,Premium,Alloy,unsp,70
4946,550,unsp,Used,t,36339,2012,Black,4.6 L,Gasoline,OH,ENC,Premium,Alloy,unsp,105
4947,550,unsp,Used,f,101706,2007,Gold,5.5 L,Gasoline,CA,Pac,Premium,unsp,unsp,38
4948,320,unsp,Used,f,101412,1999,Gold,3.2 L,Gasoline,FL,SoA,unsp,Alloy,unsp,27
4949,500,unsp,Used,f,140310,1994,Gold,5.0 L,Gasoline,PA,Mid,unsp,Alloy,16,41
4950,550,unsp,CPO,f,60088,2011,Black,5.5 L,Gasoline,NC,SoA,Harman Kardon,Alloy,20,47
4951,550,unsp,Used,f,68850,2010,Black,5.5 L,Gasoline,NJ,Mid,Premium,unsp,unsp,48
4952,550,unsp,Used,t,75170,2007,Gray,5.5 L,Gasoline,NY,Mid,Harman Kardon,unsp,unsp,72
4953,550,unsp,New,f,15,2015,Silver,4.6 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,66
4954,550,unsp,Used,f,42303,2007,Gray,5.5 L,Gasoline,FL,SoA,Premium,unsp,unsp,60
4955,550,unsp,New,f,6,2015,Black,4.6 L,Gasoline,NY,Mid,unsp,unsp,19,2
4956,550,unsp,Used,f,49765,2010,Black,5.5 L,Gasoline,OH,ENC,unsp,unsp,unsp,79
4957,550,unsp,Used,f,30629,2009,Black,5.5 L,Gasoline,OH,ENC,unsp,unsp,unsp,19
4958,550,unsp,Used,f,32550,2010,White,5.5 L,Gasoline,NJ,Mid,Harman Kardon,unsp,unsp,71
4959,550,unsp,CPO,t,28806,2012,Black,4.6 L,Gasoline,FL,SoA,Premium,Alloy,unsp,73
4960,63 AMG,unsp,Used,f,56346,2009,Black,6.3 L,Gasoline,GA,SoA,Premium,Alloy,20,48
4961,550,unsp,Used,t,83320,2009,Black,5.5 L,Gasoline,VA,SoA,Harman Kardon,Alloy,unsp,71
4962,430,unsp,Used,f,177377,2002,Black,4.3 L,Gasoline,CA,Pac,Premium,unsp,unsp,40
4963,550,unsp,New,f,12,2015,Black,4.6 L,Gasoline,AL,ESC,Premium,Alloy,unsp,75
4964,550,unsp,Used,f,202995,2007,White,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,78
4965,550,unsp,Used,f,133437,2007,Silver,5.5 L,Gasoline,OK,WSC,unsp,unsp,unsp,0
4966,550,unsp,Used,f,60070,2008,Blue,5.5 L,Gasoline,CT,New,unsp,unsp,unsp,10
4967,550,unsp,Used,f,51400,2011,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,73
4968,63 AMG,unsp,Used,f,37500,2008,Black,6.3 L,Gasoline,KS,WNC,Premium,Alloy,unsp,81
4969,550,unsp,New,f,6,2015,White,4.6 L,Gasoline,CA,Pac,unsp,unsp,18,84
4970,550,unsp,New,f,25,2015,Blue,4.6 L,Gasoline,GA,SoA,unsp,unsp,18,13
4971,430,unsp,Used,f,82790,2001,Silver,4.3 L,Gasoline,OK,WSC,Premium,Alloy,unsp,57
4972,550,unsp,Used,t,39235,2012,Silver,4.6 L,Gasoline,AL,ESC,Premium,unsp,unsp,40
4973,550,unsp,Used,f,148543,2007,Silver,5.5 L,Gasoline,NC,SoA,unsp,unsp,unsp,0
4974,550,unsp,CPO,t,21765,2013,White,4.6 L,Gasoline,FL,SoA,unsp,unsp,unsp,9
4975,550,unsp,Used,f,33803,2012,Black,4.6 L,Gasoline,GA,SoA,Harman Kardon,Premium,unsp,45
4976,550,unsp,New,f,5,2014,White,4.6 L,Gasoline,CA,Pac,unsp,unsp,unsp,0
4977,550,unsp,Used,f,40648,2013,White,4.6 L,Gasoline,MD,SoA,unsp,unsp,unsp,3
4978,550,unsp,New,t,46,2015,Black,4.6 L,Gasoline,FL,SoA,Premium,unsp,unsp,77
4979,550,unsp,New,f,26,2015,Black,4.6 L,Gasoline,NY,Mid,unsp,unsp,19,4
4980,550,unsp,Used,f,69311,2008,Black,5.5 L,Gasoline,IL,ENC,Premium,Alloy,18,78
4981,550,unsp,Used,f,75100,2007,Silver,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0
4982,550,unsp,CPO,f,15883,2012,Black,4.6 L,Gasoline,FL,SoA,unsp,unsp,unsp,1
4983,550,unsp,CPO,t,17090,2011,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,62
4984,550,unsp,CPO,f,29400,2011,White,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,72
4985,550,unsp,New,f,5,2014,unsp,4.6 L,Gasoline,FL,SoA,unsp,unsp,unsp,62
4986,430,unsp,Used,f,81672,2004,Black,4.3 L,Gasoline,NC,SoA,Bose,Alloy,unsp,40
4987,500,unsp,Used,f,122623,2000,Silver,5.0 L,Gasoline,NV,Mtn,Premium,unsp,unsp,43
4988,550,unsp,New,f,12,2015,White,4.6 L,Gasoline,FL,SoA,unsp,unsp,unsp,0
4989,550,unsp,New,f,13,2015,unsp,4.6 L,Gasoline,TN,ESC,unsp,unsp,unsp,1
4990,550,unsp,Used,f,61182,2010,Black,5.5 L,Gasoline,NJ,Mid,Harman Kardon,unsp,unsp,78
4991,550,unsp,New,f,25,2014,Black,4.6 L,Gasoline,CA,Pac,unsp,unsp,unsp,72
4992,550,unsp,Used,t,27162,2013,Black,4.6 L,Gasoline,FL,SoA,unsp,Alloy,unsp,12
4993,430,unsp,Used,f,103819,2002,White,4.3 L,Gasoline,GA,SoA,unsp,unsp,unsp,39
4994,500,unsp,Used,f,35279,2003,Silver,5.0 L,Gasoline,GA,SoA,Bose,Alloy,17,58
4995,600,unsp,Used,f,70829,2003,Silver,5.5 L,Gasoline,CA,Pac,Bose,Alloy,unsp,40
4996,550,unsp,Used,f,71101,2007,Gray,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0
4997,550,unsp,CPO,f,34240,2012,Silver,4.6 L,Gasoline,NC,SoA,Premium,Alloy,unsp,59
4998,430,unsp,Used,f,101160,2003,Black,4.3 L,Gasoline,GA,SoA,unsp,unsp,unsp,8
4999,63 AMG,unsp,Used,f,41979,2008,Gray,6.3 L,Gasoline,WA,Pac,Harman Kardon,Alloy,unsp,16
5000,550,unsp,New,f,12,2015,Silver,4.6 L,Gasoline,MA,New,unsp,unsp,unsp,75
5001,550,unsp,Used,t,28863,2011,Silver,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,2
5002,600,unsp,Used,f,68782,2005,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,72
5003,550,unsp,New,f,10,2015,Black,4.6 L,Gasoline,CA,Pac,Premium,unsp,unsp,78
5004,63 AMG,unsp,Used,f,40304,2011,Black,5.5 L,Gasoline,CA,Pac,Bang Olufsen,unsp,unsp,6
5005,550,unsp,Used,f,124130,2007,Silver,5.5 L,Gasoline,OH,ENC,unsp,unsp,unsp,52
5006,63 AMG,unsp,Used,f,77514,2008,Black,6.3 L,Gasoline,MO,WNC,Premium,Alloy,unsp,64
5007,550,unsp,Used,f,98875,2007,Gray,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,42
5008,550,unsp,Used,f,88816,2008,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,56
5009,500,unsp,Used,f,133952,2002,unsp,5.0 L,Gasoline,TX,WSC,unsp,Alloy,unsp,49
5010,500,unsp,Used,f,131213,2000,Black,5.0 L,Gasoline,TX,WSC,unsp,unsp,unsp,1
5011,550,unsp,Used,f,72921,2007,Gray,5.5 L,Gasoline,PA,Mid,unsp,unsp,unsp,11
5012,550,unsp,Used,t,59530,2008,Gray,5.5 L,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,82
5013,320,unsp,Used,f,132731,1995,unsp,3.2 L,Gasoline,TX,WSC,unsp,Alloy,unsp,32
5014,550,unsp,New,f,2,2015,Black,4.6 L,Gasoline,NV,Mtn,Premium,Alloy,19,81
5015,500,unsp,Used,f,118909,2004,Black,5.0 L,Gasoline,TN,ESC,unsp,Alloy,unsp,58
5016,550,unsp,Used,f,82860,2007,Black,5.5 L,Gasoline,OH,ENC,Premium,Alloy,unsp,56
5017,550,unsp,Used,f,86756,2007,White,5.5 L,Gasoline,KY,ESC,Premium,Alloy,unsp,59
5018,550,unsp,CPO,f,25302,2012,White,4.6 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,73
5019,65 AMG,unsp,Used,f,48340,2006,Black,6.0 L,Gasoline,WA,Pac,Premium,Alloy,unsp,63
5020,550,unsp,Used,f,2574,2014,Black,4.6 L,Gasoline,MS,ESC,Premium,unsp,unsp,76
5021,430,unsp,Used,f,253200,2002,Gray,4.3 L,Gasoline,KS,WNC,Bose,Alloy,16,95
5022,550,unsp,Used,f,56950,2011,Silver,5.5 L,Gasoline,GA,SoA,Bang Olufsen,Alloy,unsp,67
5023,430,unsp,Used,t,99000,2003,Black,4.3 L,Gasoline,NV,Mtn,unsp,Alloy,unsp,50
5024,550,unsp,Used,f,48366,2009,Black,5.5 L,Gasoline,MA,New,Premium,Alloy,unsp,72
5025,550,unsp,New,f,10,2015,Black,4.7 L,Gasoline,MD,SoA,unsp,unsp,unsp,95
5026,550,unsp,New,f,10,2015,Black,4.6 L,Gasoline,MD,SoA,unsp,unsp,unsp,96
5027,550,unsp,CPO,f,25794,2013,Black,4.6 L,Gasoline,NY,Mid,Premium,Alloy,unsp,75
5028,600,unsp,Used,f,66999,2008,Gray,5.5 L,Gasoline,MD,SoA,unsp,unsp,unsp,31
5029,430,unsp,Used,f,69963,2000,Black,4.3 L,Gasoline,FL,SoA,unsp,unsp,unsp,5
5030,550,unsp,New,f,11,2015,White,4.6 L,Gasoline,TX,WSC,unsp,unsp,unsp,2
5031,550,unsp,Used,f,36858,2008,Silver,5.5 L,Gasoline,TX,WSC,Premium,Alloy,unsp,41
5032,63 AMG,unsp,New,f,35,2015,Black,5.5 L,Gasoline,MA,New,Premium,unsp,unsp,78
5033,550,unsp,New,f,19,2015,Black,4.6 L,Gasoline,FL,SoA,Premium,Alloy,unsp,60
5034,550,unsp,New,f,370,2015,Silver,4.6 L,Gasoline,CA,Pac,unsp,unsp,19,16
5035,550,unsp,New,f,5,2015,Black,4.6 L,Gasoline,GA,SoA,unsp,unsp,unsp,9
5036,550,unsp,Used,f,53627,2007,Black,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,7
5037,550,unsp,New,f,12,2015,Black,4.6 L,Gasoline,CA,Pac,Premium,unsp,19,82
5038,unsp,unsp,New,f,9,2015,Black,unsp,unsp,FL,SoA,unsp,unsp,unsp,0
5039,550,unsp,New,f,9,2015,Black,4.6 L,Gasoline,CA,Pac,unsp,unsp,unsp,76
5040,550,unsp,Used,f,46619,2007,Silver,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,60
5041,63 AMG,unsp,New,f,10,2015,Black,5.5 L,Gasoline,NY,Mid,Premium,Alloy,unsp,67
5042,550,unsp,Used,f,27252,2009,White,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,26
5043,63 AMG,unsp,New,f,6,2015,Silver,5.5 L,Gasoline,CA,Pac,unsp,unsp,20,14
5044,550,unsp,New,f,9,2014,Silver,4.6 L,Gasoline,AZ,Mtn,unsp,unsp,unsp,74
5045,550,unsp,New,f,10,2014,Black,4.6 L,Gasoline,NY,Mid,Premium,Alloy,unsp,54
5046,550,unsp,Used,f,61111,2007,Black,5.5 L,Gasoline,MN,WNC,Harman Kardon,Alloy,unsp,63
5047,550,unsp,New,f,5,2015,Green,4.6 L,Gasoline,CA,Pac,unsp,unsp,18,81
5048,550,unsp,CPO,f,30994,2012,Silver,4.6 L,Gasoline,MS,ESC,Premium,Alloy,unsp,62
5049,550,unsp,New,f,1,2015,Black,4.6 L,Gasoline,FL,SoA,Premium,Alloy,unsp,68
5050,550,unsp,New,f,7,2015,White,4.6 L,Gasoline,NY,Mid,unsp,unsp,19,4
5051,550,unsp,CPO,t,28197,2010,Black,5.5 L,Gasoline,NJ,Mid,unsp,unsp,unsp,23
5052,500,unsp,Used,f,37113,2006,Silver,5.0 L,Gasoline,CA,Pac,unsp,unsp,unsp,77
5053,550,unsp,Used,f,11390,2013,Black,4.6 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,90
5054,430,unsp,Used,f,154948,2004,Blue,4.3 L,Gasoline,NJ,Mid,Bose,Alloy,17,48
5055,550,unsp,Used,f,98273,2008,White,5.5 L,Gasoline,VA,SoA,unsp,Alloy,unsp,57
5056,550,unsp,CPO,f,20166,2013,Black,4.6 L,Gasoline,CO,Mtn,unsp,Alloy,unsp,81
5057,550,unsp,New,f,21,2015,Black,4.6 L,Gasoline,FL,SoA,unsp,unsp,unsp,0
5058,550,unsp,New,f,11,2015,Silver,4.6 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,66
5059,320,unsp,Used,f,138060,1997,unsp,3.2 L,Gasoline,MD,SoA,unsp,unsp,unsp,9
5060,500,unsp,Used,f,77415,2000,Gold,5.0 L,Gasoline,TX,WSC,Premium,Alloy,unsp,59
5061,550,unsp,Used,f,13526,2013,Black,4.6 L,Gasoline,MD,SoA,unsp,unsp,unsp,3
5062,550,unsp,New,f,10,2014,Silver,4.6 L,Gasoline,CA,Pac,unsp,unsp,unsp,3
5063,500,unsp,Used,f,172858,2001,Black,5.0 L,Gasoline,GA,SoA,unsp,unsp,unsp,1
5064,550,unsp,New,f,16,2015,Blue,4.6 L,Gasoline,IL,ENC,Premium,Alloy,19,79
5065,500,unsp,Used,f,197424,2000,White,5.0 L,Gasoline,SC,SoA,unsp,unsp,unsp,0
5066,550,unsp,Used,f,135109,2007,Gray,5.5 L,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,6
5067,550,unsp,Used,f,37082,2010,Black,5.5 L,Gasoline,NY,Mid,Harman Kardon,unsp,20,63
5068,350,unsp,CPO,f,3100,2013,Black,3.0 L,Diesel,KY,ESC,unsp,unsp,unsp,38
5069,550,unsp,New,f,5,2015,White,4.6 L,Gasoline,CA,Pac,unsp,unsp,unsp,1
5070,63 AMG,unsp,Used,t,19595,2013,Black,5.5 L,Gasoline,NC,SoA,Harman Kardon,Alloy,unsp,78
5071,550,unsp,Used,f,18431,2011,Black,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,54
5072,550,unsp,Used,t,57932,2010,White,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,76
5073,550,unsp,CPO,f,32626,2010,Blue,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,59
5074,63 AMG,unsp,CPO,f,7936,2012,White,5.5 L,Gasoline,NC,SoA,unsp,Alloy,unsp,60
5075,550,unsp,Used,f,55812,2009,Black,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,53
5076,550,unsp,CPO,f,25311,2010,Gray,5.5 L,Gasoline,LA,WSC,Premium,Alloy,unsp,70
5077,550,unsp,New,f,16,2014,White,4.6 L,Gasoline,PA,Mid,Premium,Alloy,unsp,64
5078,550,unsp,Used,t,15501,2013,Silver,4.6 L,Gasoline,TX,WSC,Premium,Alloy,unsp,82
5079,550,unsp,Used,f,46476,2011,Black,5.5 L,Gasoline,PA,Mid,Premium,Alloy,unsp,78
5080,550,unsp,New,f,9,2015,White,4.6 L,Gasoline,CA,Pac,unsp,unsp,unsp,2
5081,550,unsp,New,f,5,2015,Black,4.6 L,Gasoline,NJ,Mid,unsp,Alloy,18,83
5082,550,unsp,Used,f,23693,2011,Black,5.5 L,Gasoline,MA,New,Harman Kardon,unsp,unsp,65
5083,550,unsp,New,f,7,2014,Black,4.6 L,Gasoline,CA,Pac,unsp,unsp,unsp,14
5084,550,unsp,New,f,7431,2014,unsp,4.6 L,Gasoline,NY,Mid,unsp,unsp,unsp,75
5085,430,unsp,Used,f,143000,2000,unsp,4.3 L,Gasoline,CA,Pac,Bose,Chrome,unsp,21
5086,550,unsp,Used,f,42337,2011,Black,5.5 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,56
5087,550,unsp,CPO,f,53582,2010,Black,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,12
5088,320,unsp,Used,f,136650,1998,White,3.2 L,Gasoline,NC,SoA,unsp,unsp,unsp,19
5089,320,unsp,Used,f,85306,1999,Gold,3.2 L,Gasoline,FL,SoA,unsp,Alloy,unsp,28
5090,350,unsp,Used,f,4500,2012,Black,3.0 L,Diesel,MO,WNC,Harman Kardon,Alloy,18,64
5091,500,unsp,Used,f,101165,2002,Silver,5.0 L,Gasoline,PA,Mid,unsp,Alloy,unsp,48
5092,550,unsp,Used,f,37296,2010,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,unsp,unsp,23
5093,430,unsp,Used,f,137242,2006,Silver,4.3 L,Gasoline,NV,Mtn,Premium,unsp,unsp,32
5094,500,unsp,Used,f,165600,2001,Black,5.0 L,Gasoline,CO,Mtn,unsp,Alloy,unsp,18
5095,550,unsp,Used,f,29465,2013,White,4.6 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,64
5096,550,unsp,Used,f,90345,2007,Black,5.5 L,Gasoline,GA,SoA,Premium,unsp,unsp,35
5097,350,unsp,Used,f,10645,2013,Gray,3.0 L,Diesel,OK,WSC,Harman Kardon,Alloy,unsp,77
5098,550,unsp,New,f,149,2015,Black,4.7 L,Gasoline,TN,ESC,unsp,unsp,unsp,1
5099,550,unsp,New,f,5,2014,Black,4.6 L,Gasoline,CA,Pac,unsp,unsp,19,7
5100,550,unsp,New,f,10,2015,Silver,4.6 L,Gasoline,NJ,Mid,Premium,Alloy,18,81
5101,550,unsp,Used,f,38511,2012,Silver,4.6 L,Gasoline,NH,New,Bang Olufsen,Alloy,unsp,56
5102,550,unsp,Used,f,46669,2012,Silver,4.6 L,Gasoline,MS,ESC,unsp,unsp,unsp,85
5103,550,unsp,New,f,5,2015,White,4.6 L,Gasoline,WA,Pac,Premium,Alloy,unsp,66
5104,550,unsp,CPO,f,37504,2011,White,5.5 L,Gasoline,NC,SoA,Premium,Alloy,unsp,35
5105,550,unsp,New,f,1,2015,Silver,4.6 L,Gasoline,OR,Pac,Premium,Alloy,unsp,75
5106,430,unsp,Used,f,128300,2006,Black,4.3 L,Gasoline,CA,Pac,Bose,unsp,unsp,46
5107,550,unsp,New,f,12,2015,Blue,4.6 L,Gasoline,NJ,Mid,unsp,unsp,unsp,5
5108,63 AMG,unsp,New,f,12,2015,Black,5.5 L,Gasoline,AL,ESC,Premium,Alloy,20,81
5109,550,unsp,Used,f,50010,2011,Black,5.5 L,Gasoline,MD,SoA,unsp,unsp,unsp,33
5110,550,unsp,New,f,16,2014,unsp,4.6 L,Gasoline,NC,SoA,unsp,unsp,18,18
5111,320,unsp,Used,f,101054,1996,White,3.2 L,Gasoline,CA,Pac,unsp,unsp,unsp,1
5112,550,unsp,Used,t,56147,2007,Silver,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0
5113,550,unsp,New,f,21,2015,Silver,4.6 L,Gasoline,MA,New,unsp,unsp,19,11
5114,550,unsp,Used,t,49921,2007,Black,5.5 L,Gasoline,NH,New,Harman Kardon,unsp,unsp,70
5115,550,unsp,Used,t,18754,2013,White,4.6 L,Gasoline,CA,Pac,Premium,Alloy,unsp,67
5116,550,unsp,Used,f,95766,2008,Black,5.5 L,Gasoline,CA,Pac,Premium,Alloy,unsp,42
5117,550,unsp,Used,f,42960,2011,White,5.5 L,Gasoline,TN,ESC,Harman Kardon,Alloy,unsp,86
5118,550,unsp,New,f,25,2015,Silver,4.6 L,Gasoline,HI,Pac,Premium,Alloy,unsp,68
5119,500,unsp,Used,f,108664,2001,Gray,5.0 L,Gasoline,IL,ENC,unsp,Alloy,unsp,31
5120,430,unsp,Used,f,157000,2001,Black,4.3 L,Gasoline,TX,WSC,Premium,Alloy,unsp,49
5121,550,unsp,Used,f,99784,2007,unsp,5.5 L,Gasoline,SC,SoA,Premium,Alloy,unsp,52
5122,500,unsp,Used,f,2e+05,2001,unsp,5.0 L,Gasoline,IL,ENC,Bose,Alloy,unsp,59
5123,550,unsp,New,f,13,2014,Black,4.6 L,Gasoline,FL,SoA,unsp,unsp,unsp,0
5124,550,unsp,New,f,16,2015,Silver,4.6 L,Gasoline,IL,ENC,Premium,Alloy,19,74
5125,550,unsp,New,f,10,2015,Black,4.6 L,Gasoline,FL,SoA,unsp,unsp,unsp,0
